372688.45741102,4943279.65153432,7
372687.9894784,4943278.77002933,7
372687.52154579,4943277.88852435,7
372687.05361317,4943277.00701937,7
372686.58568056,4943276.12551438,7
372686.11774794,4943275.2440094,7
372685.64981533,4943274.36250442,7
372685.18188271,4943273.48099943,7
372684.7139501,4943272.59949445,7
372684.24601749,4943271.71798947,7
372683.77808487,4943270.83648448,7
372683.31015226,4943269.9549795,7
372682.84221964,4943269.07347452,7
372682.37428703,4943268.19196953,7
372681.90635441,4943267.31046455,7
372681.4384218,4943266.42895957,7
372680.97048918,4943265.54745458,7
372680.50255657,4943264.6659496,7
372680.03462395,4943263.78444462,7
372679.56669134,4943262.90293963,7
372679.09875872,4943262.02143465,7
372678.63082611,4943261.13992966,7
372678.16289349,4943260.25842468,7
372677.69496088,4943259.3769197,7
372677.22702826,4943258.49541471,7
372676.75909565,4943257.61390973,7
372676.29116303,4943256.73240475,7
372675.82323042,4943255.85089976,7
372675.3552978,4943254.96939478,7
372674.88736519,4943254.0878898,7
372674.41943257,4943253.20638481,7
372673.95149996,4943252.32487983,7
372673.48356734,4943251.44337485,7
372673.01563473,4943250.56186986,7
372672.54770211,4943249.68036488,7
372672.0797695,4943248.7988599,7
372671.61183688,4943247.91735491,7
372671.14390427,4943247.03584993,7
372670.67597165,4943246.15434494,7
372670.20803904,4943245.27283996,7
372669.74010642,4943244.39133498,7
372669.27217381,4943243.50982999,7
372668.80424119,4943242.62832501,7
372668.33630858,4943241.74682003,7
372667.86837596,4943240.86531504,7
372667.40044335,4943239.98381006,7
372666.93251073,4943239.10230508,7
372666.46457812,4943238.22080009,7
372665.9966455,4943237.33929511,7
372665.52871289,4943236.45779013,7
372665.06078027,4943235.57628514,7
372664.59284766,4943234.69478016,7
372664.12491504,4943233.81327518,7
372663.65698243,4943232.93177019,7
372663.18904981,4943232.05026521,7
372662.7211172,4943231.16876023,7
372662.25318458,4943230.28725524,7
372661.78525197,4943229.40575026,7
372661.31731935,4943228.52424527,7
372660.84938674,4943227.64274029,7
372660.38145412,4943226.76123531,7
372659.91352151,4943225.87973032,7
372659.44558889,4943224.99822534,7
372658.97765628,4943224.11672036,7
372658.50972366,4943223.23521537,7
372658.04179105,4943222.35371039,7
372657.57385843,4943221.47220541,7
372657.10592582,4943220.59070042,7
372656.6379932,4943219.70919544,7
372656.17006059,4943218.82769046,7
372655.70212797,4943217.94618547,7
372655.23419536,4943217.06468049,7
372654.76626274,4943216.18317551,7
372654.29833013,4943215.30167052,7
372653.83039751,4943214.42016554,7
372653.3624649,4943213.53866055,7
372652.89453228,4943212.65715557,7
372652.42659967,4943211.77565059,7
372651.95866705,4943210.8941456,7
372651.49073444,4943210.01264062,7
372651.02280182,4943209.13113564,7
372650.55486921,4943208.24963065,7
372650.0869366,4943207.36812567,7
372649.61900398,4943206.48662069,7
372649.15107137,4943205.6051157,7
372648.68313875,4943204.72361072,7
372648.21520614,4943203.84210574,7
372647.74727352,4943202.96060075,7
372647.27934091,4943202.07909577,7
372646.81140829,4943201.19759079,7
372646.34347568,4943200.3160858,7
372645.87554306,4943199.43458082,7
372645.40761045,4943198.55307584,7
372644.93967783,4943197.67157085,7
372644.47174522,4943196.79006587,7
372644.0038126,4943195.90856088,7
372643.53587999,4943195.0270559,7
372643.06794737,4943194.14555092,7
372642.60001476,4943193.26404593,7
372642.13208214,4943192.38254095,7
372641.66414953,4943191.50103597,7
372641.19621691,4943190.61953098,7
372640.7282843,4943189.738026,7
372640.26035168,4943188.85652102,7
372639.79241907,4943187.97501603,7
372639.32448645,4943187.09351105,7
372638.85655384,4943186.21200607,7
372638.38862122,4943185.33050108,7
372637.92068861,4943184.4489961,7
372637.45275599,4943183.56749112,7
372636.98482338,4943182.68598613,7
372636.51689076,4943181.80448115,7
372636.04895815,4943180.92297616,7
372635.58102553,4943180.04147118,7
372635.11309292,4943179.1599662,7
372634.6451603,4943178.27846121,7
372634.17722769,4943177.39695623,7
372633.70929507,4943176.51545125,7
372633.24136246,4943175.63394626,7
372632.77342984,4943174.75244128,7
372632.30549723,4943173.8709363,7
372631.83756461,4943172.98943131,7
372631.369632,4943172.10792633,7
372630.90169938,4943171.22642135,7
372630.43376677,4943170.34491636,7
372629.96583415,4943169.46341138,7
372629.49790154,4943168.5819064,7
372629.02996892,4943167.70040141,7
372628.56203631,4943166.81889643,7
372628.09410369,4943165.93739145,7
372627.62617108,4943165.05588646,7
372627.15823846,4943164.17438148,7
372626.69030585,4943163.29287649,7
372626.22237323,4943162.41137151,7
372625.75444062,4943161.52986653,7
372625.286508,4943160.64836154,7
372624.81857539,4943159.76685656,7
372624.35064277,4943158.88535158,7
372623.88271016,4943158.00384659,7
372623.41477754,4943157.12234161,7
372622.94684493,4943156.24083663,7
372622.47891231,4943155.35933164,7
372622.0109797,4943154.47782666,7
372621.54304708,4943153.59632167,7
372621.07511447,4943152.71481669,7
372620.60718185,4943151.83331171,7
372620.13924924,4943150.95180673,7
372619.67131662,4943150.07030174,7
372619.20338401,4943149.18879676,7
372618.73545139,4943148.30729177,7
372618.26751878,4943147.42578679,7
372617.79958616,4943146.54428181,7
372617.33165355,4943145.66277682,7
372616.86372094,4943144.78127184,7
372616.39578832,4943143.89976686,7
372615.92785571,4943143.01826187,7
372615.45992309,4943142.13675689,7
372614.99199048,4943141.25525191,7
372614.52405786,4943140.37374692,7
372614.05612525,4943139.49224194,7
372613.58819263,4943138.61073696,7
372613.12026002,4943137.72923197,7
372612.6523274,4943136.84772699,7
372612.18439479,4943135.966222,7
372611.71646217,4943135.08471702,7
372611.24852956,4943134.20321204,7
372610.78059694,4943133.32170705,7
372610.31266433,4943132.44020207,7
372609.84473171,4943131.55869709,7
372609.3767991,4943130.6771921,7
372608.90886648,4943129.79568712,7
372608.44093387,4943128.91418214,7
372607.97300125,4943128.03267715,7
372607.50506864,4943127.15117217,7
372607.03713602,4943126.26966719,7
372606.56920341,4943125.3881622,7
372606.10127079,4943124.50665722,7
372605.63333818,4943123.62515224,7
372605.16540556,4943122.74364725,7
372604.69747295,4943121.86214227,7
372604.22954033,4943120.98063728,7
372603.76160772,4943120.0991323,7
372603.2936751,4943119.21762732,7
372602.82574249,4943118.33612233,7
372602.35780987,4943117.45461735,7
372601.88987726,4943116.57311237,7
372601.42194464,4943115.69160738,7
372600.95401203,4943114.8101024,7
372600.48607941,4943113.92859742,7
372600.0181468,4943113.04709243,7
372599.55021418,4943112.16558745,7
372599.08228157,4943111.28408247,7
372598.61434895,4943110.40257748,7
372598.14641634,4943109.5210725,7
372597.67848372,4943108.63956752,7
372597.21055111,4943107.75806253,7
372596.74261849,4943106.87655755,7
372596.27468588,4943105.99505257,7
372595.80675326,4943105.11354758,7
372595.33882065,4943104.2320426,7
372594.87088803,4943103.35053761,7
372594.40295542,4943102.46903263,7
372593.9350228,4943101.58752765,7
372593.46709019,4943100.70602266,7
372592.99915757,4943099.82451768,7
372592.53122496,4943098.9430127,7
372592.06329234,4943098.06150771,7
372591.59535973,4943097.18000273,7
372591.12742711,4943096.29849775,7
372590.6594945,4943095.41699276,7
372590.19156188,4943094.53548778,7
372589.72362927,4943093.6539828,7
372589.25569665,4943092.77247781,7
372588.78776404,4943091.89097283,7
372588.31983142,4943091.00946785,7
372587.85189881,4943090.12796286,7
372587.38396619,4943089.24645788,7
372586.91603358,4943088.36495289,7
372586.44810096,4943087.48344791,7
372585.98016835,4943086.60194293,7
372585.51223573,4943085.72043794,7
372585.04430312,4943084.83893296,7
372584.5763705,4943083.95742798,7
372584.10843789,4943083.07592299,7
372583.64050527,4943082.19441801,7
372583.17257266,4943081.31291303,7
372582.70464005,4943080.43140804,7
372582.23670743,4943079.54990306,7
372581.76877482,4943078.66839808,7
372581.3008422,4943077.78689309,7
372580.83290959,4943076.90538811,7
372580.36497697,4943076.02388313,7
372579.89704436,4943075.14237814,7
372579.42911174,4943074.26087316,7
372578.96117913,4943073.37936818,7
372578.49324651,4943072.49786319,7
372578.0253139,4943071.61635821,7
372577.55738128,4943070.73485322,7
372577.08944867,4943069.85334824,7
372576.62151605,4943068.97184326,7
372576.15358344,4943068.09033827,7
372575.68565082,4943067.20883329,7
372575.21771821,4943066.32732831,7
372574.74978559,4943065.44582332,7
372574.28185298,4943064.56431834,7
372573.81392036,4943063.68281336,7
372573.34598775,4943062.80130837,7
372572.87805513,4943061.91980339,7
372572.41012252,4943061.03829841,7
372571.9421899,4943060.15679342,7
372571.47425729,4943059.27528844,7
372571.00632467,4943058.39378346,7
372570.53839206,4943057.51227847,7
372570.07045944,4943056.63077349,7
372569.60252683,4943055.7492685,7
372569.13459421,4943054.86776352,7
372568.6666616,4943053.98625854,7
372568.19872898,4943053.10475355,7
372567.73079637,4943052.22324857,7
372567.26286375,4943051.34174359,7
372566.79493114,4943050.4602386,7
372566.32699852,4943049.57873362,7
372565.85906591,4943048.69722864,7
372565.39113329,4943047.81572365,7
372564.92320068,4943046.93421867,7
372564.45526806,4943046.05271369,7
372563.98733545,4943045.1712087,7
372563.51940283,4943044.28970372,7
372563.05147022,4943043.40819874,7
372562.5835376,4943042.52669375,7
372562.11560499,4943041.64518877,7
372561.64767237,4943040.76368379,7
372561.17973976,4943039.8821788,7
372560.71180714,4943039.00067382,7
372560.24387453,4943038.11916883,7
372559.77594191,4943037.23766385,7
372559.3080093,4943036.35615887,7
372558.84007668,4943035.47465388,7
372558.37214407,4943034.5931489,7
372557.90421145,4943033.71164392,7
372557.43627884,4943032.83013893,7
372556.96834622,4943031.94863395,7
372556.50041361,4943031.06712897,7
372556.03248099,4943030.18562398,7
372555.56454838,4943029.304119,7
372555.09661576,4943028.42261402,7
372554.62868315,4943027.54110903,7
372554.16075053,4943026.65960405,7
372553.69281792,4943025.77809907,7
372553.2248853,4943024.89659408,7
372552.75695269,4943024.0150891,7
372552.28902007,4943023.13358411,7
372551.82108746,4943022.25207913,7
372551.35315484,4943021.37057415,7
372550.88522223,4943020.48906916,7
372550.41728961,4943019.60756418,7
372549.949357,4943018.7260592,7
372549.48142438,4943017.84455421,7
372549.01349177,4943016.96304923,7
372548.54555916,4943016.08154425,7
372548.07762654,4943015.20003926,7
372547.60969393,4943014.31853428,7
372547.14176131,4943013.4370293,7
372546.6738287,4943012.55552431,7
372546.20589608,4943011.67401933,7
372545.73796347,4943010.79251435,7
372545.27003085,4943009.91100936,7
372544.80209824,4943009.02950438,7
372544.33416562,4943008.14799939,7
372543.86623301,4943007.26649441,7
372543.39830039,4943006.38498943,7
372542.93036778,4943005.50348444,7
372542.46243516,4943004.62197946,7
372541.99450255,4943003.74047448,7
372541.52656993,4943002.85896949,7
372541.05863732,4943001.97746451,7
372540.5907047,4943001.09595953,7
372540.12277209,4943000.21445454,7
372539.65483947,4942999.33294956,7
372539.18690686,4942998.45144458,7
372538.71897424,4942997.56993959,7
372538.25104163,4942996.68843461,7
372537.78310901,4942995.80692963,7
372537.3151764,4942994.92542464,7
372536.84724378,4942994.04391966,7
372536.37931117,4942993.16241468,7
372535.91137855,4942992.28090969,7
372535.44344594,4942991.39940471,7
372534.97551332,4942990.51789972,7
372534.50758071,4942989.63639474,7
372534.03964809,4942988.75488976,7
372533.57171548,4942987.87338477,7
372533.10378286,4942986.99187979,7
372532.63585025,4942986.11037481,7
372532.16791763,4942985.22886982,7
372531.69998502,4942984.34736484,7
372531.2320524,4942983.46585986,7
372530.76411979,4942982.58435487,7
372530.29618717,4942981.70284989,7
372529.82825456,4942980.82134491,7
372529.36032194,4942979.93983992,7
372528.89238933,4942979.05833494,7
372528.42445671,4942978.17682996,7
372527.9565241,4942977.29532497,7
372527.48859148,4942976.41381999,7
372527.02065887,4942975.532315,7
372526.55272625,4942974.65081002,7
372526.08479364,4942973.76930504,7
372525.61686102,4942972.88780005,7
372525.14892841,4942972.00629507,7
372524.68099579,4942971.12479009,7
372524.21306318,4942970.2432851,7
372523.74513056,4942969.36178012,7
372523.27719795,4942968.48027514,7
372522.80926533,4942967.59877015,7
372522.34133272,4942966.71726517,7
372521.8734001,4942965.83576019,7
372521.40546749,4942964.9542552,7
372520.93753487,4942964.07275022,7
372520.46960226,4942963.19124524,7
372520.00166964,4942962.30974025,7
372519.53373703,4942961.42823527,7
372519.06580441,4942960.54673029,7
372518.5978718,4942959.6652253,7
372518.12993918,4942958.78372032,7
372517.66200657,4942957.90221533,7
372517.19407395,4942957.02071035,7
372516.72614134,4942956.13920537,7
372516.25820872,4942955.25770038,7
372515.79027611,4942954.3761954,7
372515.32234349,4942953.49469042,7
372514.85441088,4942952.61318543,7
372514.38647827,4942951.73168045,7
372513.91854565,4942950.85017547,7
372513.45061304,4942949.96867048,7
372512.98268042,4942949.0871655,7
372512.51474781,4942948.20566052,7
372512.04681519,4942947.32415553,7
372511.57888258,4942946.44265055,7
372511.11094996,4942945.56114557,7
372510.64301735,4942944.67964058,7
372510.17508473,4942943.7981356,7
372509.70715212,4942942.91663061,7
372509.2392195,4942942.03512563,7
372508.77128689,4942941.15362065,7
372508.30335427,4942940.27211566,7
372507.83542166,4942939.39061068,7
372507.36748904,4942938.5091057,7
372506.89955643,4942937.62760071,7
372506.43162381,4942936.74609573,7
372505.9636912,4942935.86459075,7
372505.49575858,4942934.98308576,7
372505.02782597,4942934.10158078,7
372504.55989335,4942933.2200758,7
372504.09196074,4942932.33857081,7
372503.62402812,4942931.45706583,7
372503.15609551,4942930.57556085,7
372502.68816289,4942929.69405586,7
372502.22023028,4942928.81255088,7
372501.75229766,4942927.9310459,7
372501.28436505,4942927.04954091,7
372500.81643243,4942926.16803593,7
372500.34849982,4942925.28653094,7
372499.8805672,4942924.40502596,7
372499.41263459,4942923.52352098,7
372498.94470197,4942922.64201599,7
372498.47676936,4942921.76051101,7
372498.00883674,4942920.87900603,7
372497.54090413,4942919.99750104,7
372497.07297151,4942919.11599606,7
372496.6050389,4942918.23449108,7
372496.13710628,4942917.35298609,7
372495.66917367,4942916.47148111,7
372495.20124105,4942915.58997613,7
372494.73330844,4942914.70847114,7
372494.26537582,4942913.82696616,7
372493.79744321,4942912.94546118,7
372493.32951059,4942912.06395619,7
372492.86157798,4942911.18245121,7
372492.39364536,4942910.30094622,7
372491.92571275,4942909.41944124,7
372491.45778013,4942908.53793626,7
372490.98984752,4942907.65643127,7
372490.5219149,4942906.77492629,7
372490.05398229,4942905.89342131,7
